Categoria;Titular;Fuente
Sociedad;Inlasa descarta presencia en Bolivia de la subvariante BA.2 del coronavirus;https://www.paginasiete.bo/sociedad/2022/3/30/inlasa-descarta-presencia-en-bolivia-de-la-subvariante-ba2-del-coronavirus-327267.html
Sociedad;Covid-19: cómo es la ómicron «silenciosa», la subvariante ya dominante en todo el mundo;https://www.paginasiete.bo/sociedad/2022/3/30/covid-19-como-es-la-omicron-silenciosa-la-subvariante-ya-dominante-en-todo-el-mundo-327262.html
Sociedad;Alcaldía de La Paz aclara que quien no quiera vacunarse puede presentar prueba PCR;https://www.paginasiete.bo/sociedad/2022/3/30/alcaldia-de-la-paz-aclara-que-quien-no-quiera-vacunarse-puede-presentar-prueba-pcr-327256.html
Sociedad;Padres de familia instalan al menos 22 puntos de bloqueo en La Paz para exigir mejoras en colegios;https://www.paginasiete.bo/sociedad/2022/3/30/padres-de-familia-instalan-al-menos-22-puntos-de-bloqueo-en-la-paz-para-exigir-mejoras-en-colegios-327257.html
Sociedad;Comité de la ONU muestra preocupación por acoso a periodistas en Bolivia;https://www.paginasiete.bo/sociedad/2022/3/30/comite-de-la-onu-muestra-preocupacion-por-acoso-periodistas-en-bolivia-327248.html
Sociedad;Llegan los nuevos Pumas y no descartan una ruta por el centro;https://www.paginasiete.bo/sociedad/2022/3/30/llegan-los-nuevos-pumas-no-descartan-una-ruta-por-el-centro-327227.html
Sociedad;Dos sentenciados por violación fueron liberados por jueces;https://www.paginasiete.bo/sociedad/2022/3/30/dos-sentenciados-por-violacion-fueron-liberados-por-jueces-327225.html
Sociedad;La Policía investiga un nuevo feminicidio en El Alto;https://www.paginasiete.bo/sociedad/2022/3/30/la-policia-investiga-un-nuevo-feminicidio-en-el-alto-327226.html
Sociedad;Abren la Av. 20 de Octubre, entrega de viaducto se retrasa;https://www.paginasiete.bo/sociedad/2022/3/30/abren-la-av-20-de-octubre-entrega-de-viaducto-se-retrasa-327228.html
Sociedad;3 detenidos por cosméticos adulterados;https://www.paginasiete.bo/sociedad/2022/3/30/detenidos-por-cosmeticos-adulterados-327233.html
Sociedad;Brisa en Corte IDH: Protejamos a niños de la violencia sexual;https://www.paginasiete.bo/sociedad/2022/3/30/brisa-en-corte-idh-protejamos-ninos-de-la-violencia-sexual-327235.html
Sociedad;Universidad Tomás Frías, en alerta por requerimiento de la Fiscalía;https://www.paginasiete.bo/sociedad/2022/3/30/universidad-tomas-frias-en-alerta-por-requerimiento-de-la-fiscalia-327237.html
Sociedad;Primer lote de PumaKataris que reemplaza a buses quemados llega a la Aduana;https://www.paginasiete.bo/sociedad/2022/3/29/primer-lote-de-pumakataris-que-reemplaza-buses-quemados-llega-la-aduana-327171.html
Sociedad;Activistas y la Policía marchan el viernes en defensa de los derechos de los animales;https://www.paginasiete.bo/sociedad/2022/3/29/activistas-la-policia-marchan-el-viernes-en-defensa-de-los-derechos-de-los-animales-327149.html
Sociedad;El MAS cierra avenida principal en Oruro para festejar su aniversario;https://www.paginasiete.bo/sociedad/2022/3/29/el-mas-cierra-avenida-principal-en-oruro-para-festejar-su-aniversario-327157.html
Sociedad;Brisa ante la Corte IDH: No quiero un centavo de Bolivia, quiero un cambio;https://www.paginasiete.bo/sociedad/2022/3/29/brisa-ante-la-corte-idh-no-quiero-un-centavo-de-bolivia-quiero-un-cambio-327156.html
Sociedad;La Policía encuentra el cadáver de una joven en un alojamiento de El Alto;https://www.paginasiete.bo/sociedad/2022/3/29/la-policia-encuentra-el-cadaver-de-una-joven-en-un-alojamiento-de-el-alto-327150.html
Sociedad;La caña de azúcar devora territorio indígena tacana en la Amazonía boliviana;https://www.paginasiete.bo/sociedad/2022/3/29/la-cana-de-azucar-devora-territorio-indigena-tacana-en-la-amazonia-boliviana-327146.html
Sociedad;Policía recaptura a un violador que fue excarcelado de manera irregular;https://www.paginasiete.bo/sociedad/2022/3/29/policia-recaptura-un-violador-que-fue-excarcelado-de-manera-irregular-327143.html
Sociedad;Piden preguntar en el censo sobre coca, religión y ser mestizo;https://www.paginasiete.bo/sociedad/2022/3/29/piden-preguntar-en-el-censo-sobre-coca-religion-ser-mestizo-327139.html
Sociedad;Procesan a víctima de aborto mal practicado pese a estar en una UTI;https://www.paginasiete.bo/sociedad/2022/3/29/procesan-victima-de-aborto-mal-practicado-pese-estar-en-una-uti-327094.html
Sociedad;Piden no colocar ceniza aún encendida en basureros;https://www.paginasiete.bo/sociedad/2022/3/29/piden-no-colocar-ceniza-aun-encendida-en-basureros-327095.html
Sociedad;Cáncer: asegurados esperan 4 y 5 meses por un tratamiento;https://www.paginasiete.bo/sociedad/2022/3/29/cancer-asegurados-esperan-meses-por-un-tratamiento-327096.html
Sociedad;Gremiales se resisten y Alcaldía de El Alto anuncia más retiros;https://www.paginasiete.bo/sociedad/2022/3/29/gremiales-se-resisten-alcaldia-de-el-alto-anuncia-mas-retiros-327097.html
Sociedad;Alcalde pide a evangélicos vacunar a sus feligreses;https://www.paginasiete.bo/sociedad/2022/3/29/alcalde-pide-evangelicos-vacunar-sus-feligreses-327098.html
Sociedad;Alteños rechazan el uso de carnet de vacuna en La Paz;https://www.paginasiete.bo/sociedad/2022/3/29/altenos-rechazan-el-uso-de-carnet-de-vacuna-en-la-paz-327133.html
Sociedad;En Cercado se podrá circular las 24 horas, dice el COEM;https://www.paginasiete.bo/sociedad/2022/3/29/en-cercado-se-podra-circular-las-24-horas-dice-el-coem-327140.html
Sociedad;Niño robó Bs 8.000 a su abuelo para comprar diamantes en Free Fire;https://www.paginasiete.bo/sociedad/2022/3/28/nino-robo-bs-8000-su-abuelo-para-comprar-diamantes-en-free-fire-327077.html
Sociedad;Iglesias evangélicas advierten con revocatoria si Arias promulga ley que exige carnet de vacuna;https://www.paginasiete.bo/sociedad/2022/3/28/iglesias-evangelicas-advierten-con-revocatoria-si-arias-promulga-ley-que-exige-carnet-de-vacuna-327071.html
Sociedad;Iglesia evangélica pide incluir pregunta sobre religión en el Censo;https://www.paginasiete.bo/sociedad/2022/3/28/iglesia-evangelica-pide-incluir-pregunta-sobre-religion-en-el-censo-327061.html
Sociedad;Una casa colonial se derrumba en Tarata;https://www.paginasiete.bo/sociedad/2022/3/28/una-casa-colonial-se-derrumba-en-tarata-327062.html
Sociedad;Auza sobre exigencia de carnet de vacuna en La Paz: Respetamos cualquier medida para aumentar la vacunación;https://www.paginasiete.bo/sociedad/2022/3/28/auza-sobre-exigencia-de-carnet-de-vacuna-en-la-paz-respetamos-cualquier-medida-para-aumentar-la-vacunacion-327050.html
Sociedad;Una venezolana y un bebé boliviano mueren al cruzar frontera norte de Chile;https://www.paginasiete.bo/sociedad/2022/3/28/una-venezolana-un-bebe-boliviano-mueren-al-cruzar-frontera-norte-de-chile-327047.html
Sociedad;Bajan los casos covid en el país, pero La Paz y Potosí muestran un incremento;https://www.paginasiete.bo/sociedad/2022/3/28/bajan-los-casos-covid-en-el-pais-pero-la-paz-potosi-muestran-un-incremento-327048.html
Sociedad;Censo: Prueba piloto ACE incluyó preguntas de covid pero no de identidad étnica;https://www.paginasiete.bo/sociedad/2022/3/28/censo-prueba-piloto-ace-incluyo-preguntas-de-covid-pero-no-de-identidad-etnica-327002.html
Sociedad;A virus revuelto ganancia de charlatanes: mentira del dióxido como cura de covid;https://www.paginasiete.bo/sociedad/2022/3/28/virus-revuelto-ganancia-de-charlatanes-mentira-del-dioxido-como-cura-de-covid-326986.html
Sociedad;La terminal Minasa rebalsa y convierte a barrios en baños, parqueos y lavaderos;https://www.paginasiete.bo/sociedad/2022/3/28/la-terminal-minasa-rebalsa-convierte-barrios-en-banos-parqueos-lavaderos-327006.html
Sociedad;ICE de Santa Cruz: En 12 años, los incendios devastaron 25 MM de ha;https://www.paginasiete.bo/sociedad/2022/3/28/ice-de-santa-cruz-en-12-anos-los-incendios-devastaron-25-mm-de-ha-327008.html
Sociedad;Génesis, mujer trans, murió tras ser rechazada en dos hospitales;https://www.paginasiete.bo/sociedad/2022/3/28/genesis-mujer-trans-murio-tras-ser-rechazada-en-dos-hospitales-327035.html
Sociedad;Bolivia comparecerá ante la CIDH por el caso Brisa;https://www.paginasiete.bo/sociedad/2022/3/28/bolivia-comparecera-ante-la-cidh-por-el-caso-brisa-327036.html
Sociedad;¿Dónde está Wilma? Desapareció hace 7 días, su familia pide ayuda;https://www.paginasiete.bo/sociedad/2022/3/28/donde-esta-wilma-desaparecio-hace-dias-su-familia-pide-ayuda-327037.html
Sociedad;El lanzamiento del Gran Poder costó Bs 500 mil;https://www.paginasiete.bo/sociedad/2022/3/28/el-lanzamiento-del-gran-poder-costo-bs-500-mil-327038.html
Sociedad;Bolivia transformará Wikipedia desde la lectura en las aulas;https://www.paginasiete.bo/sociedad/2022/3/28/bolivia-transformara-wikipedia-desde-la-lectura-en-las-aulas-327039.html
Sociedad;Concejal paceño cree que la obligatoriedad del carnet anticovid es una «herramienta de chantaje»;https://www.paginasiete.bo/sociedad/2022/3/27/concejal-paceno-cree-que-la-obligatoriedad-del-carnet-anticovid-es-una-herramienta-de-chantaje-326978.html
Sociedad;Un video muestra los últimos segundos antes de la desaparición de Wilma Edith hace 6 días;https://www.paginasiete.bo/sociedad/2022/3/27/un-video-muestra-los-ultimos-segundos-antes-de-la-desaparicion-de-wilma-edith-hace-dias-326975.html
Sociedad;El 57% de la población ya tiene el esquema completo de la vacunación;https://www.paginasiete.bo/sociedad/2022/3/27/el-57-de-la-poblacion-ya-tiene-el-esquema-completo-de-la-vacunacion-326968.html
Sociedad;Censo 2022: INE movilizará 315 mil personas y ya cuenta con Bs 181 millones;https://www.paginasiete.bo/sociedad/2022/3/27/censo-2022-ine-movilizara-315-mil-personas-ya-cuenta-con-bs-181-millones-326967.html
Sociedad;Wilma Edith desapareció hace seis días tras despedirse en un mensaje de texto;https://www.paginasiete.bo/sociedad/2022/3/27/wilma-edith-desaparecio-hace-seis-dias-tras-despedirse-en-un-mensaje-de-texto-326963.html
Sociedad;Víctimas crean una asociación contra la jueza Bacarreza que tiene 92 denuncias;https://www.paginasiete.bo/sociedad/2022/3/27/victimas-crean-una-asociacion-contra-la-jueza-bacarreza-que-tiene-92-denuncias-326923.html
Sociedad;Uno de cada tres estudiantes tiene ya ambas vacunas;https://www.paginasiete.bo/sociedad/2022/3/27/uno-de-cada-tres-estudiantes-tiene-ya-ambas-vacunas-326919.html
Sociedad;Gran Poder: para evitar covid piden barbijos, vacunas y vasos;https://www.paginasiete.bo/sociedad/2022/3/27/gran-poder-para-evitar-covid-piden-barbijos-vacunas-vasos-326920.html
Sociedad;Sabores bolivianos se lucen en Museo Gastronómico de la Llajta;https://www.paginasiete.bo/sociedad/2022/3/27/sabores-bolivianos-se-lucen-en-museo-gastronomico-de-la-llajta-326921.html
Sociedad;Niña sufrió hambre y abandono encerrada con su gato y un ratón;https://www.paginasiete.bo/sociedad/2022/3/27/nina-sufrio-hambre-abandono-encerrada-con-su-gato-un-raton-326922.html
Sociedad;Justicia ratifica sobreseimiento de Iturri y Hurtado por caso PAT;https://www.paginasiete.bo/sociedad/2022/3/27/justicia-ratifica-sobreseimiento-de-iturri-hurtado-por-caso-pat-326951.html
Sociedad;Derrumbe en Huanuni: rescatan 2 mineros con vida;https://www.paginasiete.bo/sociedad/2022/3/27/derrumbe-en-huanuni-rescatan-mineros-con-vida-326952.html
Sociedad;Dos accidentes dejaron al menos un muerto y 9 heridos;https://www.paginasiete.bo/sociedad/2022/3/27/dos-accidentes-dejaron-al-menos-un-muerto-heridos-326954.html
Sociedad;Con débil apagón la Llajta y La Paz dan un respiro al planeta;https://www.paginasiete.bo/sociedad/2022/3/27/con-debil-apagon-la-llajta-la-paz-dan-un-respiro-al-planeta-326960.html
Sociedad;La Paz participa de la Hora del Planeta con una marcha de velas y el apagado de luces;https://www.paginasiete.bo/sociedad/2022/3/26/la-paz-participa-de-la-hora-del-planeta-con-una-marcha-de-velas-el-apagado-de-luces-326918.html
Sociedad;El Centro de Medicina Nuclear ya opera con equipos de alta tecnología y gratis;https://www.paginasiete.bo/sociedad/2022/3/26/el-centro-de-medicina-nuclear-ya-opera-con-equipos-de-alta-tecnologia-gratis-326863.html
Sociedad;Estrenan tecnología para hallar los tumores de forma precisa;https://www.paginasiete.bo/sociedad/2022/3/26/estrenan-tecnologia-para-hallar-los-tumores-de-forma-precisa-326861.html
Sociedad;Si hay “algún” caso de covid, suspenderán las clases;https://www.paginasiete.bo/sociedad/2022/3/26/si-hay-algun-caso-de-covid-suspenderan-las-clases-326864.html
Sociedad;En lo que va del año, 13 bebés fueron abandonados en El Alto;https://www.paginasiete.bo/sociedad/2022/3/26/en-lo-que-va-del-ano-13-bebes-fueron-abandonados-en-el-alto-326865.html
Sociedad;Caen cinco médicos por hacer abortos clandestinos;https://www.paginasiete.bo/sociedad/2022/3/26/caen-cinco-medicos-por-hacer-abortos-clandestinos-326866.html
Sociedad;Envían a Vladimir a la cárcel, 2 familiares cayeron por ayudarlo;https://www.paginasiete.bo/sociedad/2022/3/26/envian-vladimir-la-carcel-familiares-cayeron-por-ayudarlo-326867.html
Sociedad;“Digipi diripi” de Galindo pone a bailar en defensa de las mujeres;https://www.paginasiete.bo/sociedad/2022/3/26/digipi-diripi-de-galindo-pone-bailar-en-defensa-de-las-mujeres-326890.html
Sociedad;100 scooters se desplazarán por la zona Sur de La Paz;https://www.paginasiete.bo/sociedad/2022/3/26/100-scooters-se-desplazaran-por-la-zona-sur-de-la-paz-326893.html
Sociedad;Alzan bloqueo en Desaguadero por 15 días y esperan el 10% restante para la vía;https://www.paginasiete.bo/sociedad/2022/3/26/alzan-bloqueo-en-desaguadero-por-15-dias-esperan-el-10-restante-para-la-via-326894.html
Sociedad;¿Por qué la Policía investiga la misteriosa muerte de una niña en Cochabamba?;https://www.paginasiete.bo/sociedad/2022/3/25/por-que-la-policia-investiga-la-misteriosa-muerte-de-una-nina-en-cochabamba-326838.html
Sociedad;Galindo baila su cumbia y anuncia que el jueves «se va a caer el techo de la casa grande del amo»;https://www.paginasiete.bo/sociedad/2022/3/25/galindo-baila-su-cumbia-anuncia-que-el-jueves-se-va-caer-el-techo-de-la-casa-grande-del-amo-326845.html
Sociedad;El feminicida de Vania es enviado a Chonchocoro por seis meses;https://www.paginasiete.bo/sociedad/2022/3/25/el-feminicida-de-vania-es-enviado-chonchocoro-por-seis-meses-326846.html
Sociedad;Cierran dos vías neurálgicas de La Paz por el festejo de interculturales y Gran Poder;https://www.paginasiete.bo/sociedad/2022/3/25/cierran-dos-vias-neuralgicas-de-la-paz-por-el-festejo-de-interculturales-gran-poder-326842.html
Sociedad;Siete bloqueos afectan el tránsito en rutas de La Paz, Santa Cruz y Beni;https://www.paginasiete.bo/sociedad/2022/3/25/siete-bloqueos-afectan-el-transito-en-rutas-de-la-paz-santa-cruz-beni-326834.html
Sociedad;¿Por qué un grupo de transportistas piden volver a la antigua terminal alteña?;https://www.paginasiete.bo/sociedad/2022/3/25/por-que-un-grupo-de-transportistas-piden-volver-la-antigua-terminal-altena-326835.html
Sociedad;Representante Regional de ONU-Habitat visita Bolivia;https://www.paginasiete.bo/sociedad/2022/3/25/representante-regional-de-onu-habitat-visita-bolivia-326811.html
Sociedad;Arias sobre proyecto de la dinamita: «¿Qué se viene, proponer que el cuchillo, piedras o fuego sean patrimonio?»;https://www.paginasiete.bo/sociedad/2022/3/25/arias-sobre-proyecto-de-la-dinamita-que-se-viene-proponer-que-el-cuchillo-piedras-fuego-sean-patrimonio-326810.html
Sociedad;Efectivos de la Armada boliviana rescatan el cadáver de un peruano en el lago Titicaca;https://www.paginasiete.bo/sociedad/2022/3/25/efectivos-de-la-armada-boliviana-rescatan-el-cadaver-de-un-peruano-en-el-lago-titicaca-326808.html
Sociedad;Vladimir vendía drogas y se jactaba de haber planificado el feminicidio de Vania;https://www.paginasiete.bo/sociedad/2022/3/25/vladimir-vendia-drogas-se-jactaba-de-haber-planificado-el-feminicidio-de-vania-326757.html
Sociedad;La Paz amplía el aforo al 100% y se alista para el Gran Poder;https://www.paginasiete.bo/sociedad/2022/3/25/la-paz-amplia-el-aforo-al-100-se-alista-para-el-gran-poder-326756.html
Sociedad;Condenan a docente y universitario por violación;https://www.paginasiete.bo/sociedad/2022/3/25/condenan-docente-universitario-por-violacion-326758.html
Sociedad;La Paz pedirá carnet de vacuna en transporte y mercados;https://www.paginasiete.bo/sociedad/2022/3/25/la-paz-pedira-carnet-de-vacuna-en-transporte-mercados-326766.html
Sociedad;El MAS dice que sus siete leyes estaban previstas;https://www.paginasiete.bo/sociedad/2022/3/25/el-mas-dice-que-sus-siete-leyes-estaban-previstas-326767.html
Sociedad;No hallan solución al bloqueo en la vía hacia Desaguadero;https://www.paginasiete.bo/sociedad/2022/3/25/no-hallan-solucion-al-bloqueo-en-la-via-hacia-desaguadero-326788.html
Sociedad;Milán Gonzales, el boliviano que cubre la guerra en Ucrania para Página Siete;https://www.paginasiete.bo/sociedad/2022/3/25/milan-gonzales-el-boliviano-que-cubre-la-guerra-en-ucrania-para-pagina-siete-326789.html
Sociedad;Arellano es el segundo alcalde interino de Colcapirhua en medio de denuncias;https://www.paginasiete.bo/sociedad/2022/3/24/arellano-es-el-segundo-alcalde-interino-de-colcapirhua-en-medio-de-denuncias-326735.html
